file_name,video_name,scores,labels,boxes
23.jpg,VMSExportKOAK08,0.3772444128990173,1,"[array([0.35310343, 0.182499  , 0.14981054, 0.31359497], dtype=float32)]"
23.jpg,VMSExportKOAK08,0.4079533517360687,2,"[array([0.47220525, 0.29028675, 0.28731763, 0.53286505], dtype=float32)]"
23.jpg,VMSExportKOAK08,0.4272031188011169,1,"[array([0.29470658, 0.44550776, 0.19589609, 0.44954506], dtype=float32)]"
22.jpg,VMSExportKOAK08,0.4403968155384063,1,"[array([0.19892192, 0.20387132, 0.18408181, 0.37901694], dtype=float32)]"
22.jpg,VMSExportKOAK08,0.4135382175445556,1,"[array([0.3379972 , 0.20453903, 0.15800607, 0.35326084], dtype=float32)]"
22.jpg,VMSExportKOAK08,0.416897177696228,0,"[array([0.5093925 , 0.19620211, 0.20608805, 0.2920997 ], dtype=float32)]"
22.jpg,VMSExportKOAK08,0.4203936755657196,2,"[array([0.47654304, 0.2855018 , 0.3050574 , 0.54167736], dtype=float32)]"
24.jpg,VMSExportKOAK08,0.3138338029384613,2,"[array([0.5143268 , 0.07593837, 0.20476238, 0.1108626 ], dtype=float32)]"
24.jpg,VMSExportKOAK08,0.3486706912517547,2,"[array([0.5137641 , 0.19254318, 0.21273631, 0.33751383], dtype=float32)]"
24.jpg,VMSExportKOAK08,0.3655281960964203,1,"[array([0.35938185, 0.13790084, 0.12199715, 0.24583197], dtype=float32)]"
24.jpg,VMSExportKOAK08,0.3362688720226288,0,"[array([0.5602717 , 0.20785214, 0.1899819 , 0.29284772], dtype=float32)]"
24.jpg,VMSExportKOAK08,0.4783437848091125,1,"[array([0.40311486, 0.3111822 , 0.23206075, 0.41055396], dtype=float32)]"
25.jpg,VMSExportKOAK08,0.3530382513999939,0,"[array([0.56238973, 0.2057524 , 0.20511924, 0.30421585], dtype=float32)]"
25.jpg,VMSExportKOAK08,0.4885311722755432,1,"[array([0.38635132, 0.28670543, 0.21042109, 0.40689108], dtype=float32)]"
25.jpg,VMSExportKOAK08,0.4015757143497467,2,"[array([0.46757188, 0.30348566, 0.31633613, 0.5104383 ], dtype=float32)]"
28.jpg,VMSExportKOAK08,0.3115531802177429,1,"[array([0.37554753, 0.21069849, 0.20139469, 0.3322318 ], dtype=float32)]"
28.jpg,VMSExportKOAK08,0.4659176468849182,2,"[array([0.47767973, 0.28617373, 0.28829303, 0.52798516], dtype=float32)]"
28.jpg,VMSExportKOAK08,0.3960050344467163,0,"[array([0.7041642 , 0.28211275, 0.197856  , 0.3849668 ], dtype=float32)]"
28.jpg,VMSExportKOAK08,0.3888602256774902,1,"[array([0.34069625, 0.42519557, 0.34746227, 0.43006316], dtype=float32)]"
26.jpg,VMSExportKOAK08,0.3127541840076446,2,"[array([0.5148764 , 0.07005135, 0.21154675, 0.13272671], dtype=float32)]"
26.jpg,VMSExportKOAK08,0.330992043018341,2,"[array([0.48139945, 0.29594848, 0.32956642, 0.5444521 ], dtype=float32)]"
26.jpg,VMSExportKOAK08,0.3557152450084686,1,"[array([0.7575426 , 0.27481338, 0.25260726, 0.3745794 ], dtype=float32)]"
26.jpg,VMSExportKOAK08,0.4373458325862884,1,"[array([0.45292777, 0.31274194, 0.26607424, 0.3683558 ], dtype=float32)]"
26.jpg,VMSExportKOAK08,0.3439120650291443,2,"[array([0.47413173, 0.41135985, 0.30274597, 0.31997293], dtype=float32)]"
27.jpg,VMSExportKOAK08,0.315426230430603,1,"[array([0.45118332, 0.16801903, 0.23303823, 0.12768649], dtype=float32)]"
27.jpg,VMSExportKOAK08,0.470702052116394,1,"[array([0.45268592, 0.3366467 , 0.31715438, 0.31382588], dtype=float32)]"
27.jpg,VMSExportKOAK08,0.4292907416820526,2,"[array([0.4830053 , 0.28612694, 0.3043079 , 0.54065025], dtype=float32)]"
29.jpg,VMSExportKOAK08,0.4908998310565948,1,"[array([0.2627477 , 0.23215705, 0.20738123, 0.35057977], dtype=float32)]"
29.jpg,VMSExportKOAK08,0.4390221238136291,0,"[array([0.70173377, 0.30146432, 0.19403605, 0.41615194], dtype=float32)]"
29.jpg,VMSExportKOAK08,0.4849346876144409,2,"[array([0.48023584, 0.29473174, 0.27121207, 0.5590579 ], dtype=float32)]"
29.jpg,VMSExportKOAK08,0.361552745103836,1,"[array([0.6640079 , 0.55617905, 0.22459921, 0.38594592], dtype=float32)]"
30.jpg,VMSExportKOAK08,0.5178989171981812,1,"[array([0.26270851, 0.20801996, 0.13655157, 0.39441985], dtype=float32)]"
30.jpg,VMSExportKOAK08,0.3310368061065674,0,"[array([0.7016216 , 0.30023462, 0.18810926, 0.44386935], dtype=float32)]"
30.jpg,VMSExportKOAK08,0.491480678319931,2,"[array([0.466253  , 0.29216072, 0.28082365, 0.54895985], dtype=float32)]"
30.jpg,VMSExportKOAK08,0.4218543767929077,1,"[array([0.7607892 , 0.4422876 , 0.20962425, 0.47141016], dtype=float32)]"
31.jpg,VMSExportKOAK08,0.4433347880840301,1,"[array([0.26998258, 0.22071043, 0.18418439, 0.37416297], dtype=float32)]"
31.jpg,VMSExportKOAK08,0.4694620966911316,2,"[array([0.4599768 , 0.2893243 , 0.26663485, 0.54805976], dtype=float32)]"
31.jpg,VMSExportKOAK08,0.311292439699173,1,"[array([0.89371365, 0.39929226, 0.21586893, 0.38660514], dtype=float32)]"
32.jpg,VMSExportKOAK08,0.4470897912979126,1,"[array([0.27857384, 0.21886097, 0.16616563, 0.36919275], dtype=float32)]"
32.jpg,VMSExportKOAK08,0.4819417595863342,2,"[array([0.47951937, 0.28365108, 0.26693088, 0.53916544], dtype=float32)]"
32.jpg,VMSExportKOAK08,0.444597452878952,1,"[array([0.22101375, 0.5471933 , 0.245724  , 0.39096472], dtype=float32)]"
33.jpg,VMSExportKOAK08,0.4947650134563446,2,"[array([0.46498138, 0.2774188 , 0.27195752, 0.5089701 ], dtype=float32)]"
33.jpg,VMSExportKOAK08,0.3378695249557495,1,"[array([0.1741548 , 0.5741215 , 0.24704544, 0.31995934], dtype=float32)]"
36.jpg,VMSExportKOAK08,0.5177565813064575,2,"[array([0.46758878, 0.27836913, 0.2833561 , 0.5197458 ], dtype=float32)]"
36.jpg,VMSExportKOAK08,0.4092811942100525,1,"[array([0.24444115, 0.4765154 , 0.22253561, 0.39468318], dtype=float32)]"
35.jpg,VMSExportKOAK08,0.5384772419929504,2,"[array([0.480136  , 0.2734461 , 0.27803802, 0.5108369 ], dtype=float32)]"
35.jpg,VMSExportKOAK08,0.3396948575973511,1,"[array([0.30952287, 0.5535408 , 0.17078139, 0.23801893], dtype=float32)]"
34.jpg,VMSExportKOAK08,0.5371671915054321,2,"[array([0.48208308, 0.27700624, 0.2801968 , 0.5138712 ], dtype=float32)]"
34.jpg,VMSExportKOAK08,0.3415170311927795,1,"[array([0.30188182, 0.5544483 , 0.17924556, 0.24815348], dtype=float32)]"
37.jpg,VMSExportKOAK08,0.5119112730026245,2,"[array([0.46606743, 0.27493876, 0.27891558, 0.51031774], dtype=float32)]"
37.jpg,VMSExportKOAK08,0.5024234056472778,1,"[array([0.22901133, 0.5202452 , 0.20868583, 0.26726317], dtype=float32)]"
38.jpg,VMSExportKOAK08,0.5133953094482422,2,"[array([0.4700435 , 0.27006206, 0.27668747, 0.5026644 ], dtype=float32)]"
38.jpg,VMSExportKOAK08,0.3017193675041199,1,"[array([0.2670336 , 0.5632673 , 0.35413757, 0.24796279], dtype=float32)]"
39.jpg,VMSExportKOAK08,0.5237194299697876,2,"[array([0.4560424 , 0.27313277, 0.29445505, 0.51313895], dtype=float32)]"
40.jpg,VMSExportKOAK08,0.5442295670509338,2,"[array([0.472467  , 0.2721396 , 0.29478702, 0.50900567], dtype=float32)]"
41.jpg,VMSExportKOAK08,0.5365270972251892,2,"[array([0.47298375, 0.26962143, 0.29437843, 0.51260024], dtype=float32)]"
41.jpg,VMSExportKOAK08,0.3460498452186584,0,"[array([0.84527475, 0.69669956, 0.30369264, 0.10445902], dtype=float32)]"
42.jpg,VMSExportKOAK08,0.4621869325637817,1,"[array([0.3300592 , 0.27521864, 0.15296239, 0.3596212 ], dtype=float32)]"
42.jpg,VMSExportKOAK08,0.4858460426330566,2,"[array([0.4719788 , 0.2710358 , 0.29500994, 0.507311  ], dtype=float32)]"
43.jpg,VMSExportKOAK08,0.5018399357795715,1,"[array([0.3370847 , 0.22418837, 0.15968059, 0.36073053], dtype=float32)]"
43.jpg,VMSExportKOAK08,0.4995037615299225,2,"[array([0.46581796, 0.27179414, 0.2881709 , 0.5086167 ], dtype=float32)]"
44.jpg,VMSExportKOAK08,0.4849714338779449,2,"[array([0.46403137, 0.27012396, 0.2879739 , 0.5044533 ], dtype=float32)]"
44.jpg,VMSExportKOAK08,0.4799301028251648,1,"[array([0.24934049, 0.35275516, 0.16428085, 0.34760296], dtype=float32)]"
45.jpg,VMSExportKOAK08,0.4355164766311645,1,"[array([0.31395316, 0.23769936, 0.14435646, 0.36416456], dtype=float32)]"
45.jpg,VMSExportKOAK08,0.4907795488834381,2,"[array([0.46658093, 0.27128848, 0.2972315 , 0.51193714], dtype=float32)]"
45.jpg,VMSExportKOAK08,0.440081387758255,1,"[array([0.20979838, 0.31023976, 0.16497816, 0.37610754], dtype=float32)]"
46.jpg,VMSExportKOAK08,0.4058017134666443,1,"[array([0.38482204, 0.19453634, 0.15499589, 0.3267992 ], dtype=float32)]"
46.jpg,VMSExportKOAK08,0.4942377209663391,1,"[array([0.25634697, 0.26117143, 0.1821177 , 0.36654633], dtype=float32)]"
46.jpg,VMSExportKOAK08,0.4664169549942016,2,"[array([0.46953863, 0.27488542, 0.298863  , 0.49652764], dtype=float32)]"
47.jpg,VMSExportKOAK08,0.4824424982070923,1,"[array([0.38445345, 0.19520845, 0.14582413, 0.31713128], dtype=float32)]"
47.jpg,VMSExportKOAK08,0.4984675049781799,2,"[array([0.46589816, 0.2682898 , 0.29914293, 0.50627124], dtype=float32)]"
48.jpg,VMSExportKOAK08,0.510376513004303,2,"[array([0.48025453, 0.26854053, 0.272734  , 0.5021378 ], dtype=float32)]"
48.jpg,VMSExportKOAK08,0.5226683020591736,1,"[array([0.26821688, 0.547577  , 0.23019819, 0.39836487], dtype=float32)]"
50.jpg,VMSExportKOAK08,0.5220446586608887,2,"[array([0.47029296, 0.26936725, 0.27964446, 0.50696856], dtype=float32)]"
49.jpg,VMSExportKOAK08,0.4951707720756531,2,"[array([0.46998572, 0.27191928, 0.28862113, 0.504717  ], dtype=float32)]"
49.jpg,VMSExportKOAK08,0.3725900948047638,1,"[array([0.5147231 , 0.60781854, 0.2223985 , 0.27487653], dtype=float32)]"
51.jpg,VMSExportKOAK08,0.5105152130126953,2,"[array([0.47008377, 0.27055857, 0.28159338, 0.506836  ], dtype=float32)]"
51.jpg,VMSExportKOAK08,0.4585651755332947,1,"[array([0.21622436, 0.4443892 , 0.24514548, 0.38068667], dtype=float32)]"
52.jpg,VMSExportKOAK08,0.4801774621009826,1,"[array([0.23646769, 0.24827255, 0.17139494, 0.3627076 ], dtype=float32)]"
52.jpg,VMSExportKOAK08,0.4514966309070587,2,"[array([0.4863194 , 0.2675942 , 0.25072467, 0.5022967 ], dtype=float32)]"
53.jpg,VMSExportKOAK08,0.5483829975128174,1,"[array([0.22898412, 0.24929823, 0.13535649, 0.354659  ], dtype=float32)]"
53.jpg,VMSExportKOAK08,0.4693868160247803,2,"[array([0.47523662, 0.26602346, 0.28027296, 0.5067292 ], dtype=float32)]"
54.jpg,VMSExportKOAK08,0.4707528054714203,2,"[array([0.4595605 , 0.26799345, 0.31241897, 0.5089086 ], dtype=float32)]"
54.jpg,VMSExportKOAK08,0.4922010898590088,1,"[array([0.29761237, 0.24039912, 0.1321329 , 0.39479658], dtype=float32)]"
56.jpg,VMSExportKOAK08,0.4747997522354126,1,"[array([0.25432003, 0.25163636, 0.17383014, 0.33338532], dtype=float32)]"
56.jpg,VMSExportKOAK08,0.4828303158283233,2,"[array([0.4767171 , 0.26707965, 0.2911194 , 0.5077711 ], dtype=float32)]"
55.jpg,VMSExportKOAK08,0.4535842537879944,1,"[array([0.25764093, 0.26629648, 0.17159948, 0.34298703], dtype=float32)]"
55.jpg,VMSExportKOAK08,0.4905617535114288,2,"[array([0.47504216, 0.26718825, 0.28606352, 0.5065044 ], dtype=float32)]"
57.jpg,VMSExportKOAK08,0.4411607384681701,2,"[array([0.4735049 , 0.26924172, 0.2822184 , 0.49589083], dtype=float32)]"
57.jpg,VMSExportKOAK08,0.3575490117073059,1,"[array([0.28094608, 0.61338896, 0.23063834, 0.27342838], dtype=float32)]"
57.jpg,VMSExportKOAK08,0.4006817042827606,1,"[array([0.51636237, 0.5458259 , 0.22235751, 0.3481814 ], dtype=float32)]"
58.jpg,VMSExportKOAK08,0.4826039373874664,2,"[array([0.47998163, 0.26679763, 0.29354903, 0.5042278 ], dtype=float32)]"
58.jpg,VMSExportKOAK08,0.3378395140171051,1,"[array([0.4764977 , 0.5771602 , 0.21161   , 0.34170976], dtype=float32)]"
59.jpg,VMSExportKOAK08,0.5166977047920227,2,"[array([0.47508478, 0.26551196, 0.29430735, 0.5048034 ], dtype=float32)]"
60.jpg,VMSExportKOAK08,0.502932608127594,2,"[array([0.47839993, 0.2648117 , 0.2930946 , 0.5079121 ], dtype=float32)]"
61.jpg,VMSExportKOAK08,0.4689581096172333,2,"[array([0.48978543, 0.267245  , 0.25645763, 0.50131965], dtype=float32)]"
61.jpg,VMSExportKOAK08,0.4425970911979675,1,"[array([0.42597327, 0.552839  , 0.25728312, 0.39014757], dtype=float32)]"
62.jpg,VMSExportKOAK08,0.4811960458755493,2,"[array([0.4897526 , 0.26370755, 0.26131096, 0.49484125], dtype=float32)]"
62.jpg,VMSExportKOAK08,0.4576600193977356,1,"[array([0.38959903, 0.5645882 , 0.24055953, 0.37055868], dtype=float32)]"
63.jpg,VMSExportKOAK08,0.4594477415084839,2,"[array([0.4854059 , 0.26853555, 0.26149774, 0.50897   ], dtype=float32)]"
63.jpg,VMSExportKOAK08,0.4391755163669586,1,"[array([0.22195834, 0.42263618, 0.20698072, 0.40829688], dtype=float32)]"
65.jpg,VMSExportKOAK08,0.5403041243553162,1,"[array([0.3650589 , 0.23943803, 0.1643737 , 0.3491634 ], dtype=float32)]"
65.jpg,VMSExportKOAK08,0.4956805408000946,2,"[array([0.45908487, 0.26269507, 0.28314802, 0.5026654 ], dtype=float32)]"
64.jpg,VMSExportKOAK08,0.5001277327537537,1,"[array([0.3815036 , 0.23672318, 0.18301064, 0.3562361 ], dtype=float32)]"
64.jpg,VMSExportKOAK08,0.4770326614379883,2,"[array([0.46496204, 0.2644664 , 0.29020548, 0.50890076], dtype=float32)]"
68.jpg,VMSExportKOAK08,0.46848174929618835,1,"[array([0.35646188, 0.22929923, 0.13260727, 0.34154502], dtype=float32)]"
68.jpg,VMSExportKOAK08,0.448106050491333,2,"[array([0.46652374, 0.26328006, 0.2563763 , 0.49560347], dtype=float32)]"
68.jpg,VMSExportKOAK08,0.4713076055049896,1,"[array([0.22520696, 0.47710645, 0.21791436, 0.34763616], dtype=float32)]"
67.jpg,VMSExportKOAK08,0.5245137810707092,1,"[array([0.3546406 , 0.24118605, 0.14245494, 0.35872748], dtype=float32)]"
67.jpg,VMSExportKOAK08,0.485605388879776,2,"[array([0.47427487, 0.26216564, 0.27165937, 0.4998243 ], dtype=float32)]"
66.jpg,VMSExportKOAK08,0.5196419954299927,1,"[array([0.35138008, 0.2388614 , 0.13218677, 0.35200468], dtype=float32)]"
66.jpg,VMSExportKOAK08,0.518159806728363,2,"[array([0.46670318, 0.2674828 , 0.28281695, 0.50709176], dtype=float32)]"
69.jpg,VMSExportKOAK08,0.46565523743629456,1,"[array([0.3738746 , 0.22217539, 0.1527148 , 0.33189133], dtype=float32)]"
69.jpg,VMSExportKOAK08,0.33324098587036133,2,"[array([0.687744  , 0.28187162, 0.55949515, 0.53162163], dtype=float32)]"
69.jpg,VMSExportKOAK08,0.43590545654296875,2,"[array([0.45673954, 0.26412347, 0.27374783, 0.49550417], dtype=float32)]"
69.jpg,VMSExportKOAK08,0.4659856855869293,1,"[array([0.2181057 , 0.48882276, 0.25327802, 0.3207622 ], dtype=float32)]"
70.jpg,VMSExportKOAK08,0.3008231818675995,0,"[array([0.76162326, 0.07267632, 0.20277585, 0.14041173], dtype=float32)]"
70.jpg,VMSExportKOAK08,0.42972999811172485,1,"[array([0.3933634 , 0.26696107, 0.26018128, 0.3937169 ], dtype=float32)]"
70.jpg,VMSExportKOAK08,0.4858139753341675,2,"[array([0.48045546, 0.26120132, 0.26900968, 0.4999144 ], dtype=float32)]"
70.jpg,VMSExportKOAK08,0.3499557673931122,1,"[array([0.22718738, 0.43917796, 0.27159134, 0.23006405], dtype=float32)]"
71.jpg,VMSExportKOAK08,0.45512399077415466,1,"[array([0.3471911 , 0.284356  , 0.1438974 , 0.37377706], dtype=float32)]"
71.jpg,VMSExportKOAK08,0.4933430552482605,2,"[array([0.47549102, 0.26255482, 0.2715795 , 0.49560475], dtype=float32)]"
71.jpg,VMSExportKOAK08,0.3833940923213959,1,"[array([0.23005602, 0.44224   , 0.26720288, 0.22870624], dtype=float32)]"
72.jpg,VMSExportKOAK08,0.4776451289653778,1,"[array([0.36749864, 0.25136977, 0.14442272, 0.41791412], dtype=float32)]"
72.jpg,VMSExportKOAK08,0.5073308944702148,2,"[array([0.46611136, 0.26326436, 0.262288  , 0.49844754], dtype=float32)]"
72.jpg,VMSExportKOAK08,0.3791217803955078,1,"[array([0.2289993 , 0.44737363, 0.24476904, 0.23874877], dtype=float32)]"
73.jpg,VMSExportKOAK08,0.4769638776779175,1,"[array([0.28026202, 0.24606898, 0.16437992, 0.35531506], dtype=float32)]"
73.jpg,VMSExportKOAK08,0.4062100946903229,1,"[array([0.18024468, 0.4108598 , 0.219957  , 0.25318772], dtype=float32)]"
73.jpg,VMSExportKOAK08,0.4830910861492157,2,"[array([0.46235257, 0.26654354, 0.2649478 , 0.49902558], dtype=float32)]"
74.jpg,VMSExportKOAK08,0.48957979679107666,2,"[array([0.4604833 , 0.2683553 , 0.27693233, 0.4874554 ], dtype=float32)]"
74.jpg,VMSExportKOAK08,0.4551546573638916,1,"[array([0.3427716 , 0.22642101, 0.16032004, 0.30509296], dtype=float32)]"
74.jpg,VMSExportKOAK08,0.41628700494766235,1,"[array([0.1997125 , 0.40660864, 0.21339367, 0.2616658 ], dtype=float32)]"
74.jpg,VMSExportKOAK08,0.3016376793384552,1,"[array([0.251314  , 0.63648087, 0.27253443, 0.22679956], dtype=float32)]"
75.jpg,VMSExportKOAK08,0.48104405403137207,2,"[array([0.47929546, 0.26872316, 0.24892431, 0.48693323], dtype=float32)]"
75.jpg,VMSExportKOAK08,0.3806922733783722,1,"[array([0.33520702, 0.24856183, 0.15241386, 0.2244755 ], dtype=float32)]"
75.jpg,VMSExportKOAK08,0.3753340542316437,1,"[array([0.17033024, 0.446404  , 0.19637007, 0.3022236 ], dtype=float32)]"
78.jpg,VMSExportKOAK08,0.41180887818336487,1,"[array([0.40989426, 0.19289672, 0.15495995, 0.36448658], dtype=float32)]"
78.jpg,VMSExportKOAK08,0.40345677733421326,1,"[array([0.15298925, 0.44973376, 0.19939114, 0.29184592], dtype=float32)]"
78.jpg,VMSExportKOAK08,0.39368557929992676,2,"[array([0.47371003, 0.25700665, 0.2755987 , 0.50658154], dtype=float32)]"
76.jpg,VMSExportKOAK08,0.4442276358604431,1,"[array([0.33812168, 0.2312455 , 0.1589985 , 0.37825575], dtype=float32)]"
76.jpg,VMSExportKOAK08,0.4839978516101837,1,"[array([0.13725232, 0.45619845, 0.27311045, 0.32098404], dtype=float32)]"
76.jpg,VMSExportKOAK08,0.4635525941848755,2,"[array([0.45570508, 0.26810813, 0.27955154, 0.49649015], dtype=float32)]"
77.jpg,VMSExportKOAK08,0.49370425939559937,1,"[array([0.3750259 , 0.1951719 , 0.11919451, 0.35965773], dtype=float32)]"
77.jpg,VMSExportKOAK08,0.4741804599761963,2,"[array([0.46398184, 0.26576722, 0.2714906 , 0.4865555 ], dtype=float32)]"
77.jpg,VMSExportKOAK08,0.4646526277065277,1,"[array([0.17562467, 0.44183785, 0.17232475, 0.3312674 ], dtype=float32)]"
79.jpg,VMSExportKOAK08,0.4136393666267395,1,"[array([0.40671432, 0.19360514, 0.14103553, 0.35406747], dtype=float32)]"
79.jpg,VMSExportKOAK08,0.44903597235679626,2,"[array([0.46448734, 0.2570309 , 0.2804659 , 0.51022434], dtype=float32)]"
79.jpg,VMSExportKOAK08,0.4477165937423706,1,"[array([0.22133885, 0.43581694, 0.24500129, 0.28583798], dtype=float32)]"
80.jpg,VMSExportKOAK08,0.4062095284461975,1,"[array([0.41254607, 0.18794623, 0.28087163, 0.36508012], dtype=float32)]"
80.jpg,VMSExportKOAK08,0.4111453592777252,1,"[array([0.2377511 , 0.4700146 , 0.29605994, 0.28869906], dtype=float32)]"
80.jpg,VMSExportKOAK08,0.47828030586242676,2,"[array([0.45230862, 0.26554096, 0.24540935, 0.49802828], dtype=float32)]"
81.jpg,VMSExportKOAK08,0.4495689570903778,1,"[array([0.3834609 , 0.2308701 , 0.1607031 , 0.30937672], dtype=float32)]"
81.jpg,VMSExportKOAK08,0.4859340786933899,2,"[array([0.47897214, 0.25963145, 0.28877193, 0.48313326], dtype=float32)]"
81.jpg,VMSExportKOAK08,0.46998974680900574,1,"[array([0.22047162, 0.5048183 , 0.32189906, 0.274553  ], dtype=float32)]"
82.jpg,VMSExportKOAK08,0.4114791452884674,1,"[array([0.4424096 , 0.28122926, 0.3633644 , 0.23994166], dtype=float32)]"
82.jpg,VMSExportKOAK08,0.47559040784835815,2,"[array([0.47634095, 0.26510882, 0.2951619 , 0.48982203], dtype=float32)]"
82.jpg,VMSExportKOAK08,0.3926143944263458,1,"[array([0.853598  , 0.6281014 , 0.29259038, 0.24231388], dtype=float32)]"
83.jpg,VMSExportKOAK08,0.40644222497940063,1,"[array([0.44507387, 0.26773047, 0.2907075 , 0.22623414], dtype=float32)]"
83.jpg,VMSExportKOAK08,0.49255698919296265,2,"[array([0.4783761 , 0.2628605 , 0.2922727 , 0.48668495], dtype=float32)]"
83.jpg,VMSExportKOAK08,0.496894508600235,1,"[array([0.8530087 , 0.6259449 , 0.30114374, 0.24952318], dtype=float32)]"
84.jpg,VMSExportKOAK08,0.47134843468666077,1,"[array([0.3262729 , 0.24727546, 0.16221255, 0.37101796], dtype=float32)]"
84.jpg,VMSExportKOAK08,0.4940103590488434,2,"[array([0.46959445, 0.26459336, 0.29756922, 0.49501294], dtype=float32)]"
84.jpg,VMSExportKOAK08,0.33681976795196533,1,"[array([0.7515814 , 0.6493572 , 0.22629014, 0.19125906], dtype=float32)]"
85.jpg,VMSExportKOAK08,0.49091923236846924,1,"[array([0.34410137, 0.18046062, 0.12950137, 0.35759982], dtype=float32)]"
85.jpg,VMSExportKOAK08,0.4973334074020386,2,"[array([0.4733346 , 0.26037145, 0.28998667, 0.49775198], dtype=float32)]"
85.jpg,VMSExportKOAK08,0.35512709617614746,1,"[array([0.69275564, 0.66020286, 0.20306793, 0.18254052], dtype=float32)]"
86.jpg,VMSExportKOAK08,0.4419398009777069,1,"[array([0.35892582, 0.1591972 , 0.14648767, 0.31829846], dtype=float32)]"
86.jpg,VMSExportKOAK08,0.4879586398601532,2,"[array([0.46361914, 0.26317337, 0.27334014, 0.47759497], dtype=float32)]"
86.jpg,VMSExportKOAK08,0.3781103491783142,1,"[array([0.6312728 , 0.51697206, 0.2532289 , 0.37413037], dtype=float32)]"
86.jpg,VMSExportKOAK08,0.3736772835254669,1,"[array([0.69201   , 0.61300725, 0.25073367, 0.27877784], dtype=float32)]"
87.jpg,VMSExportKOAK08,0.4507802724838257,1,"[array([0.3236216 , 0.13803294, 0.10771883, 0.27429095], dtype=float32)]"
87.jpg,VMSExportKOAK08,0.5223973393440247,2,"[array([0.4721802 , 0.26343125, 0.2790549 , 0.48972675], dtype=float32)]"
87.jpg,VMSExportKOAK08,0.48023512959480286,1,"[array([0.8278734 , 0.49175858, 0.18486916, 0.3646993 ], dtype=float32)]"
87.jpg,VMSExportKOAK08,0.4053695797920227,1,"[array([0.68086135, 0.59347713, 0.2353231 , 0.3073833 ], dtype=float32)]"
89.jpg,VMSExportKOAK08,0.36735841631889343,1,"[array([0.32580745, 0.12950529, 0.14190462, 0.25602803], dtype=float32)]"
89.jpg,VMSExportKOAK08,0.4929641783237457,1,"[array([0.6807789 , 0.17660607, 0.16906233, 0.3192601 ], dtype=float32)]"
89.jpg,VMSExportKOAK08,0.5139007568359375,2,"[array([0.4589601 , 0.26660907, 0.281009  , 0.49035805], dtype=float32)]"
89.jpg,VMSExportKOAK08,0.3848993182182312,1,"[array([0.8198318 , 0.4675205 , 0.33089632, 0.38494098], dtype=float32)]"
88.jpg,VMSExportKOAK08,0.3497472405433655,1,"[array([0.32024932, 0.12986243, 0.13994265, 0.2587443 ], dtype=float32)]"
88.jpg,VMSExportKOAK08,0.5177851319313049,1,"[array([0.6820494 , 0.17144921, 0.14028959, 0.31743485], dtype=float32)]"
88.jpg,VMSExportKOAK08,0.5193838477134705,2,"[array([0.46170673, 0.26490957, 0.28331453, 0.49414515], dtype=float32)]"
88.jpg,VMSExportKOAK08,0.3392135202884674,1,"[array([0.74873203, 0.6473682 , 0.2752998 , 0.2064243 ], dtype=float32)]"
90.jpg,VMSExportKOAK08,0.59632408618927,1,"[array([0.69363004, 0.17136376, 0.10940255, 0.31550905], dtype=float32)]"
90.jpg,VMSExportKOAK08,0.38242337107658386,1,"[array([0.33851174, 0.13945802, 0.12256399, 0.24251609], dtype=float32)]"
90.jpg,VMSExportKOAK08,0.48365655541419983,1,"[array([0.7910896 , 0.15744121, 0.14536689, 0.3118868 ], dtype=float32)]"
90.jpg,VMSExportKOAK08,0.5023759603500366,2,"[array([0.47469872, 0.2610036 , 0.2862165 , 0.48613617], dtype=float32)]"
91.jpg,VMSExportKOAK08,0.3042258620262146,0,"[array([0.36812672, 0.17253555, 0.06544883, 0.15823764], dtype=float32)]"
91.jpg,VMSExportKOAK08,0.412305623292923,1,"[array([0.7944992 , 0.17476316, 0.14806548, 0.34239694], dtype=float32)]"
91.jpg,VMSExportKOAK08,0.5696966648101807,1,"[array([0.688094  , 0.17167239, 0.10120285, 0.31997243], dtype=float32)]"
91.jpg,VMSExportKOAK08,0.513016402721405,2,"[array([0.4753095 , 0.2655511 , 0.2902186 , 0.49419895], dtype=float32)]"
92.jpg,VMSExportKOAK08,0.40065503120422363,1,"[array([0.32747218, 0.138461  , 0.14524338, 0.2753158 ], dtype=float32)]"
92.jpg,VMSExportKOAK08,0.5110094547271729,1,"[array([0.68209547, 0.17843474, 0.10875518, 0.31351233], dtype=float32)]"
92.jpg,VMSExportKOAK08,0.5350919365882874,2,"[array([0.46144202, 0.2745567 , 0.28528836, 0.47809395], dtype=float32)]"
92.jpg,VMSExportKOAK08,0.3375009596347809,1,"[array([0.8671103 , 0.3572631 , 0.22294745, 0.3586956 ], dtype=float32)]"
93.jpg,VMSExportKOAK08,0.37972038984298706,1,"[array([0.33052334, 0.1351019 , 0.11789762, 0.26844215], dtype=float32)]"
93.jpg,VMSExportKOAK08,0.38806644082069397,1,"[array([0.7987582 , 0.19899526, 0.14614564, 0.36292642], dtype=float32)]"
93.jpg,VMSExportKOAK08,0.49750688672065735,1,"[array([0.66669685, 0.17529465, 0.09686793, 0.32129627], dtype=float32)]"
93.jpg,VMSExportKOAK08,0.521411120891571,2,"[array([0.47714227, 0.2780655 , 0.2884768 , 0.47234333], dtype=float32)]"
94.jpg,VMSExportKOAK08,0.44728702306747437,1,"[array([0.3106158 , 0.13208736, 0.14443284, 0.2607029 ], dtype=float32)]"
